"Date (UTC)","Timestamp (UTC)","Michelle Obama","Ron DeSantis","Kamala Harris","Donald Trump","Joe Biden","Nikki Haley","Vivek Ramaswamy","Gavin Newsom","Robert F. Kennedy Jr.","Chris Christie","Hillary Clinton","Bernie Sanders","AOC","Elizabeth Warren","Kanye West","Other Democrat Politician","Other Republican Politician"
"10-28-2024 03:00","1730084403","0.0005","0.0005","0.5795","0.42","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 04:00","1730088003","0.0005","0.0005","0.5805","0.4195","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 05:00","1730091604","0.0005","0.0005","0.582","0.418","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 06:00","1730095203","0.0005","0.0005","0.5815","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 07:00","1730098804","0.0005","0.0005","0.5815","0.419","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 08:00","1730102403","0.0005","0.0005","0.5815","0.419","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 09:00","1730106002","0.0005","0.0005","0.5805","0.4195","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 10:00","1730109603","0.0005","0.0005","0.5865","0.4155","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 11:00","1730113203","0.0005","0.0005","0.5945","0.407","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 12:00","1730116802","0.0005","0.0005","0.587","0.4115","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 13:00","1730120402","0.0005","0.0005","0.595","0.4055","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 14:00","1730124002","0.0005","0.0005","0.595","0.406","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 15:00","1730127602","0.0005","0.0005","0.5955","0.4045","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 16:00","1730131202","0.0005","0.0005","0.597","0.4035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 17:00","1730134802","0.0005","0.0005","0.597","0.402","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 18:00","1730138402","0.0005","0.0005","0.597","0.403","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 19:00","1730142002","0.0005","0.0005","0.5975","0.4035","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 20:00","1730145603","0.0005","0.0005","0.5955","0.404","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 21:00","1730149202","0.0005","0.0005","0.5965","0.4045","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 22:00","1730152803","0.0005","0.0005","0.5835","0.4145","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-28-2024 23:00","1730156403","0.0005","0.0005","0.584","0.4175","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 00:00","1730160002","0.0005","0.0005","0.5705","0.4295","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 01:00","1730163602","0.0005","0.0005","0.5815","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 02:00","1730167202","0.0005","0.0005","0.5725","0.427","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 03:00","1730170802","0.0005","0.0005","0.58","0.4205","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 04:00","1730174403","0.0005","0.0005","0.5805","0.4205","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 05:00","1730178002","0.0005","0.0005","0.5825","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 06:00","1730181604","0.0005","0.0005","0.5815","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 07:00","1730185203","0.0005","0.0005","0.581","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 08:00","1730188803","0.0005","0.0005","0.5805","0.4195","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 09:00","1730192404","0.0005","0.0005","0.5805","0.4195","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 10:00","1730196003","0.0005","0.0005","0.582","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 11:00","1730199603","0.0005","0.0005","0.576","0.42","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 12:00","1730203203","0.0005","0.0005","0.5745","0.426","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 13:00","1730206803","0.0005","0.0005","0.581","0.421","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 14:00","1730210403","0.0005","0.0005","0.5775","0.4205","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 15:00","1730214003","0.0005","0.0005","0.581","0.4205","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 16:00","1730217603","0.0005","0.0005","0.582","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 17:00","1730221203","0.0005","0.0005","0.579","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 18:00","1730224803","0.0005","0.0005","0.5835","0.4155","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 19:00","1730228403","0.0005","0.0005","0.5825","0.4175","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 20:00","1730232003","0.0005","0.0005","0.5825","0.417","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 21:00","1730235603","0.0005","0.0005","0.5825","0.417","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 22:00","1730239203","0.0005","0.0005","0.5795","0.417","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-29-2024 23:00","1730242803","0.0005","0.0005","0.576","0.423","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 00:00","1730246403","0.0005","0.0005","0.5825","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 01:00","1730250002","0.0005","0.0005","0.583","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 02:00","1730253603","0.0005","0.0005","0.582","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 03:00","1730257202","0.0005","0.0005","0.5825","0.4185","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 04:00","1730260802","0.0005","0.0005","0.583","0.4175","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 05:00","1730264403","0.0005","0.0005","0.5845","0.4165","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 06:00","1730268002","0.0005","0.0005","0.5865","0.4135","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 07:00","1730271602","0.0005","0.0005","0.5875","0.4135","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 08:00","1730275202","0.0005","0.0005","0.5865","0.4145","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 09:00","1730278803","0.0005","0.0005","0.5875","0.4135","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 10:00","1730282403","0.0005","0.0005","0.5885","0.4115","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 11:00","1730286003","0.0005","0.0005","0.5905","0.4095","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 12:00","1730289603","0.0005","0.0005","0.591","0.4085","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 13:00","1730293203","0.0005","0.0005","0.5915","0.4085","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 14:00","1730296802","0.0005","0.0005","0.5865","0.414","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 15:00","1730300403","0.0005","0.0005","0.587","0.4135","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 16:00","1730304002","0.0005","0.0005","0.5885","0.4105","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 17:00","1730307602","0.0005","0.0005","0.5905","0.4105","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 18:00","1730311202","0.0005","0.0005","0.5925","0.4075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 19:00","1730314803","0.0005","0.0005","0.5995","0.4005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 20:00","1730318402","0.0005","0.0005","0.6035","0.3965","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 21:00","1730322003","0.0005","0.0005","0.614","0.3875","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 22:00","1730325602","0.0005","0.0005","0.602","0.399","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-30-2024 23:00","1730329203","0.0005","0.0005","0.6105","0.39","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 00:00","1730332803","0.0005","0.0005","0.6135","0.3875","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 01:00","1730336403","0.0005","0.0005","0.615","0.3865","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 02:00","1730340003","0.0005","0.0005","0.621","0.381","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 03:00","1730343603","0.0005","0.0005","0.6225","0.377","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 04:00","1730347203","0.0005","0.0005","0.625","0.3755","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 05:00","1730350803","0.0005","0.0005","0.6245","0.374","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 06:00","1730354403","0.0005","0.0005","0.6255","0.3745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 07:00","1730358003","0.0005","0.0005","0.626","0.3735","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 08:00","1730361603","0.0005","0.0005","0.6235","0.3755","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 09:00","1730365203","0.0005","0.0005","0.6245","0.376","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 10:00","1730368803","0.0005","0.0005","0.6165","0.382","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 11:00","1730372402","0.0005","0.0005","0.6265","0.374","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 12:00","1730376003","0.0005","0.0005","0.6175","0.3835","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 13:00","1730379602","0.0005","0.0005","0.6135","0.3855","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 14:00","1730383203","0.0005","0.0005","0.6195","0.3815","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 15:00","1730386803","0.0005","0.0005","0.6205","0.3795","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 16:00","1730390403","0.0005","0.0005","0.626","0.3745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 17:00","1730394003","0.0005","0.0005","0.6245","0.3745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 18:00","1730397603","0.0005","0.0005","0.621","0.3795","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 19:00","1730401203","0.0005","0.0005","0.6305","0.3705","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 20:00","1730404803","0.0005","0.0005","0.6355","0.364","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 21:00","1730408403","0.0005","0.0005","0.6325","0.3675","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 22:00","1730412003","0.0005","0.0005","0.6185","0.383","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-31-2024 23:00","1730415603","0.0005","0.0005","0.6285","0.3715","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 00:00","1730419203","0.0005","0.0005","0.6275","0.373","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 01:00","1730422803","0.0005","0.0005","0.6285","0.372","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 02:00","1730426403","0.0005","0.0005","0.628","0.3715","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 03:00","1730430003","0.0005","0.0005","0.628","0.3705","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 04:00","1730433603","0.0005","0.0005","0.6275","0.371","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 05:00","1730437203","0.0005","0.0005","0.6295","0.3675","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 06:00","1730440802","0.0005","0.0005","0.637","0.3625","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 07:00","1730444402","0.0005","0.0005","0.6365","0.363","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 08:00","1730448002","0.0005","0.0005","0.6365","0.3635","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 09:00","1730451603","0.0005","0.0005","0.6345","0.3655","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 10:00","1730455202","0.0005","0.0005","0.6195","0.38","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 11:00","1730458802","0.0005","0.0005","0.6185","0.381","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 12:00","1730462403","0.0005","0.0005","0.6245","0.3745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 13:00","1730466002","0.0005","0.0005","0.631","0.3695","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 14:00","1730469603","0.0005","0.0005","0.6285","0.3615","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 15:00","1730473203","0.0005","0.0005","0.633","0.3645","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 16:00","1730476803","0.0005","0.0005","0.6435","0.3565","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 17:00","1730480403","0.0005","0.0005","0.643","0.3565","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 18:00","1730484003","0.0005","0.0005","0.6485","0.352","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 19:00","1730487603","0.0005","0.0005","0.6485","0.3505","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 20:00","1730491227","0.0005","0.0005","0.655","0.3465","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 21:00","1730494803","0.0005","0.0005","0.674","0.3265","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 22:00","1730498403","0.0005","0.0005","0.673","0.3275","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-01-2024 23:00","1730502003","0.0005","0.0005","0.6725","0.3265","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 00:00","1730505603","0.0005","0.0005","0.6845","0.316","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 01:00","1730509203","0.0005","0.0005","0.6795","0.3205","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 02:00","1730512803","0.0005","0.0005","0.6725","0.327","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 03:00","1730516403","0.0005","0.0005","0.6735","0.325","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 04:00","1730520003","0.0005","0.0005","0.674","0.3255","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 05:00","1730523603","0.0005","0.0005","0.674","0.324","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 06:00","1730527203","0.0005","0.0005","0.674","0.3225","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 07:00","1730530803","0.0005","0.0005","0.6805","0.315","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 08:00","1730534403","0.0005","0.0005","0.6875","0.3095","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 09:00","1730538003","0.0005","0.0005","0.6965","0.3025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 10:00","1730541603","0.0005","0.0005","0.6915","0.3075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 11:00","1730545203","0.0005","0.0005","0.693","0.3025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 12:00","1730548803","0.0005","0.0005","0.6885","0.311","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 13:00","1730552403","0.0005","0.0005","0.693","0.307","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 14:00","1730556003","0.0005","0.0005","0.6975","0.3025","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 15:00","1730559602","0.0005","0.0005","0.6985","0.3005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 16:00","1730563202","0.0005","0.0005","0.6995","0.3005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"11-02-2024 17:00","1730566803","0.0005","0.0005","0.6985","0.3005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
