"Date (UTC)","Timestamp (UTC)","António José Seguro (IND)","João Cotrim Figueiredo (IL)","André Ventura (CH)","Luís Marques Mendes (PSD)","Henrique Gouveia e Melo (IND)"
"11-30-2025 17:00","1764522008","0.035","0.059","0.088","0.48","0.35"
"11-30-2025 18:00","1764525609","0.035","0.059","0.089","0.48","0.35"
"11-30-2025 19:00","1764529209","0.035","0.0585","0.098","0.475","0.345"
"11-30-2025 20:00","1764532809","0.035","0.058","0.097","0.475","0.345"
"11-30-2025 21:00","1764536409","0.035","0.057","0.0995","0.475","0.345"
"11-30-2025 22:00","1764540009","0.035","0.056","0.099","0.475","0.345"
"11-30-2025 23:00","1764543614","0.035","0.0555","0.1035","0.47","0.345"
"12-01-2025 00:00","1764547207","0.035","0.0555","0.1045","0.47","0.345"
"12-01-2025 01:00","1764550809","0.033","0.0555","0.1035","0.475","0.345"
"12-01-2025 02:00","1764554407","0.033","0.0555","0.099","0.475","0.345"
"12-01-2025 03:00","1764558020","0.033","0.0555","0.099","0.475","0.345"
"12-01-2025 04:00","1764561608","0.033","0.0555","0.099","0.475","0.34"
"12-01-2025 05:00","1764565209","0.033","0.0555","0.1015","0.475","0.34"
"12-01-2025 06:00","1764568808","0.033","0.0555","0.1015","0.475","0.34"
"12-01-2025 07:00","1764572408","0.033","0.0555","0.1015","0.475","0.34"
"12-01-2025 08:00","1764576008","0.033","0.0555","0.1015","0.475","0.34"
"12-01-2025 09:00","1764579621","0.033","0.0555","0.1015","0.475","0.34"
"12-01-2025 10:00","1764583221","0.033","0.055","0.109","0.475","0.34"
"12-01-2025 11:00","1764586808","0.0325","0.055","0.107","0.48","0.335"
"12-01-2025 12:00","1764590419","0.0325","0.056","0.104","0.48","0.33"
"12-01-2025 13:00","1764594008","0.0325","0.054","0.118","0.465","0.34"
"12-01-2025 14:00","1764597608","0.0325","0.057","0.119","0.47","0.34"
"12-01-2025 15:00","1764601221","0.033","0.057","0.1055","0.475","0.34"
"12-01-2025 16:00","1764604819","0.0345","0.0545","0.0955","0.48","0.34"
"12-01-2025 17:00","1764608408","0.0385","0.054","0.1","0.48","0.34"
"12-01-2025 18:00","1764612021","0.038","0.054","0.1","0.48","0.33"
"12-01-2025 19:00","1764615608","0.038","0.0565","0.101","0.475","0.335"
"12-01-2025 20:00","1764619208","0.0365","0.055","0.104","0.48","0.325"
"12-01-2025 21:00","1764622808","0.0365","0.051","0.1015","0.475","0.335"
"12-01-2025 22:00","1764626408","0.0365","0.0495","0.101","0.475","0.335"
"12-01-2025 23:00","1764630008","0.0375","0.0505","0.101","0.475","0.335"
"12-02-2025 00:00","1764633607","0.0375","0.0525","0.093","0.475","0.335"
"12-02-2025 01:00","1764637207","0.0375","0.0525","0.0975","0.475","0.335"
"12-02-2025 02:00","1764640807","0.0375","0.052","0.0915","0.48","0.335"
"12-02-2025 03:00","1764644407","0.037","0.053","0.0875","0.48","0.335"
"12-02-2025 04:00","1764648008","0.036","0.053","0.09","0.505","0.325"
"12-02-2025 05:00","1764651607","0.036","0.0495","0.093","0.505","0.325"
"12-02-2025 06:00","1764655208","0.036","0.0485","0.0915","0.5","0.335"
"12-02-2025 07:00","1764658808","0.036","0.0485","0.083","0.5","0.34"
"12-02-2025 08:00","1764662408","0.037","0.049","0.083","0.5","0.335"
"12-02-2025 09:00","1764666008","0.037","0.0485","0.087","0.5","0.335"
"12-02-2025 10:00","1764669608","0.0375","0.0485","0.0865","0.505","0.33"
"12-02-2025 11:00","1764673208","0.035","0.046","0.0785","0.525","0.325"
"12-02-2025 12:00","1764676809","0.04","0.045","0.0835","0.51","0.325"
"12-02-2025 13:00","1764680407","0.0405","0.0525","0.082","0.515","0.315"
"12-02-2025 14:00","1764684008","0.0405","0.051","0.082","0.515","0.315"
"12-02-2025 15:00","1764687608","0.0405","0.05","0.091","0.51","0.315"
"12-02-2025 16:00","1764691206","0.04","0.05","0.0895","0.505","0.315"
"12-02-2025 17:00","1764694809","0.04","0.05","0.091","0.505","0.315"
"12-02-2025 18:00","1764698409","0.04","0.053","0.0915","0.505","0.315"
"12-02-2025 19:00","1764702009","0.04","0.053","0.091","0.505","0.31"
"12-02-2025 20:00","1764705608","0.04","0.0575","0.095","0.505","0.305"
"12-02-2025 21:00","1764709209","0.04","0.058","0.1065","0.505","0.285"
"12-02-2025 22:00","1764712808","0.04","0.058","0.1005","0.505","0.305"
"12-02-2025 23:00","1764716408","0.04","0.0585","0.1005","0.505","0.305"
"12-03-2025 00:00","1764720009","0.04","0.054","0.1","0.505","0.305"
"12-03-2025 01:00","1764723608","0.04","0.054","0.103","0.505","0.295"
"12-03-2025 02:00","1764727208","0.04","0.0535","0.106","0.5","0.29"
"12-03-2025 03:00","1764730808","0.0395","0.0535","0.105","0.5","0.305"
"12-03-2025 04:00","1764734409","0.0395","0.0535","0.1035","0.5","0.31"
"12-03-2025 05:00","1764738009","0.04","0.0535","0.1025","0.5","0.31"
"12-03-2025 06:00","1764741609","0.04","0.0535","0.1025","0.5","0.31"
"12-03-2025 07:00","1764745209","0.04","0.0535","0.0955","0.505","0.305"
"12-03-2025 08:00","1764748808","0.0395","0.053","0.0915","0.505","0.315"
"12-03-2025 09:00","1764752409","0.0385","0.053","0.0845","0.505","0.325"
"12-03-2025 10:00","1764756008","0.0395","0.053","0.091","0.505","0.32"
"12-03-2025 11:00","1764759609","0.037","0.0535","0.095","0.505","0.3"
"12-03-2025 12:00","1764763210","0.037","0.049","0.095","0.505","0.3"
"12-03-2025 13:00","1764766808","0.037","0.049","0.099","0.505","0.3"
"12-03-2025 14:00","1764770409","0.0365","0.049","0.092","0.505","0.305"
"12-03-2025 15:00","1764774007","0.0365","0.048","0.0855","0.505","0.305"
"12-03-2025 16:00","1764777609","0.0365","0.048","0.085","0.505","0.31"
"12-03-2025 17:00","1764781209","0.0355","0.0485","0.085","0.505","0.31"
"12-03-2025 18:00","1764784809","0.0355","0.049","0.085","0.505","0.31"
"12-03-2025 19:00","1764788409","0.0365","0.0495","0.085","0.505","0.31"
"12-03-2025 20:00","1764792009","0.0365","0.048","0.086","0.505","0.31"
"12-03-2025 21:00","1764795610","0.037","0.046","0.086","0.505","0.305"
"12-03-2025 22:00","1764799209","0.0345","0.0465","0.087","0.505","0.305"
"12-03-2025 23:00","1764802809","0.036","0.0465","0.088","0.505","0.305"
"12-04-2025 00:00","1764806408","0.0375","0.0465","0.0965","0.505","0.305"
"12-04-2025 01:00","1764810008","0.0365","0.0465","0.0955","0.505","0.305"
"12-04-2025 02:00","1764813608","0.0355","0.0465","0.0955","0.505","0.31"
"12-04-2025 03:00","1764817208","0.035","0.0465","0.0955","0.505","0.31"
"12-04-2025 04:00","1764820809","0.0365","0.0485","0.093","0.505","0.305"
"12-04-2025 05:00","1764824408","0.0355","0.0485","0.0925","0.505","0.305"
"12-04-2025 06:00","1764828008","0.0355","0.049","0.0925","0.51","0.31"
"12-04-2025 07:00","1764831608","0.0355","0.049","0.0925","0.51","0.31"
"12-04-2025 08:00","1764835207","0.0355","0.0485","0.0865","0.52","0.31"
"12-04-2025 09:00","1764838814","0.0355","0.0485","0.0855","0.515","0.33"
"12-04-2025 10:00","1764842408","0.0335","0.048","0.0795","0.53","0.32"
"12-04-2025 11:00","1764846008","0.032","0.0475","0.0765","0.53","0.29"
"12-04-2025 12:00","1764849610","0.0315","0.0505","0.074","0.54","0.305"
"12-04-2025 13:00","1764853208","0.0315","0.0505","0.075","0.54","0.305"
"12-04-2025 14:00","1764856808","0.0315","0.0515","0.0775","0.535","0.305"
"12-04-2025 15:00","1764860408","0.0315","0.051","0.0675","0.54","0.305"
"12-04-2025 16:00","1764864006","0.0315","0.0505","0.072","0.535","0.305"
"12-04-2025 17:00","1764867607","0.0315","0.0505","0.073","0.535","0.305"
"12-04-2025 18:00","1764871207","0.0325","0.049","0.077","0.54","0.305"
"12-04-2025 19:00","1764874806","0.032","0.051","0.077","0.545","0.295"
"12-04-2025 20:00","1764878406","0.0535","0.051","0.075","0.535","0.295"
"12-04-2025 21:00","1764882007","0.062","0.0465","0.0715","0.545","0.27"
"12-04-2025 22:00","1764885606","0.0615","0.049","0.071","0.555","0.265"
"12-04-2025 23:00","1764889207","0.0705","0.052","0.0675","0.56","0.255"
"12-05-2025 00:00","1764892808","0.071","0.049","0.075","0.565","0.245"
"12-05-2025 01:00","1764896407","0.062","0.0495","0.0725","0.58","0.245"
"12-05-2025 02:00","1764900007","0.0535","0.0495","0.0735","0.58","0.245"
"12-05-2025 03:00","1764903607","0.0625","0.052","0.072","0.585","0.235"
"12-05-2025 04:00","1764907207","0.0645","0.051","0.08","0.57","0.23"
"12-05-2025 05:00","1764910807","0.0585","0.051","0.0795","0.585","0.23"
"12-05-2025 06:00","1764914407","0.0585","0.051","0.0795","0.58","0.23"
"12-05-2025 07:00","1764918007","0.059","0.0485","0.091","0.58","0.235"
"12-05-2025 08:00","1764921606","0.0555","0.0485","0.092","0.58","0.23"
"12-05-2025 09:00","1764925207","0.062","0.0485","0.0945","0.575","0.23"
"12-05-2025 10:00","1764928807","0.0605","0.049","0.096","0.54","0.235"
"12-05-2025 11:00","1764932406","0.0665","0.048","0.0985","0.535","0.245"
"12-05-2025 12:00","1764936008","0.058","0.048","0.099","0.54","0.25"
"12-05-2025 13:00","1764939607","0.0495","0.048","0.0985","0.54","0.25"
"12-05-2025 14:00","1764943207","0.053","0.049","0.0985","0.545","0.25"
"12-05-2025 15:00","1764946808","0.059","0.049","0.0925","0.55","0.255"
"12-05-2025 16:00","1764950407","0.0495","0.048","0.0995","0.54","0.255"
"12-05-2025 17:00","1764954007","0.045","0.049","0.0835","0.54","0.285"
"12-05-2025 18:00","1764957607","0.0485","0.049","0.095","0.54","0.28"
"12-05-2025 19:00","1764961209","0.0445","0.049","0.093","0.54","0.285"
"12-05-2025 20:00","1764964807","0.06","0.049","0.0835","0.54","0.28"
"12-05-2025 21:00","1764968407","0.0575","0.05","0.0815","0.54","0.28"
"12-05-2025 22:00","1764972007","0.058","0.0495","0.081","0.545","0.28"
"12-05-2025 23:00","1764975606","0.057","0.0495","0.0795","0.545","0.275"
"12-06-2025 00:00","1764979209","0.057","0.0495","0.0795","0.545","0.275"
"12-06-2025 01:00","1764982808","0.0505","0.049","0.0795","0.545","0.285"
"12-06-2025 02:00","1764986408","0.0485","0.049","0.08","0.545","0.285"
"12-06-2025 03:00","1764990008","0.0485","0.049","0.0795","0.545","0.285"
"12-06-2025 04:00","1764993607","0.043","0.049","0.077","0.545","0.285"
"12-06-2025 05:00","1764997207","0.043","0.0485","0.077","0.545","0.285"
"12-06-2025 06:00","1765000807","0.043","0.0485","0.077","0.55","0.285"
"12-06-2025 07:00","1765004409","0.043","0.0485","0.077","0.545","0.285"
"12-06-2025 08:00","1765008007","0.043","0.048","0.0745","0.545","0.285"
"12-06-2025 09:00","1765011608","0.043","0.048","0.073","0.55","0.285"
"12-06-2025 10:00","1765015207","0.0425","0.048","0.073","0.545","0.285"
"12-06-2025 11:00","1765018808","0.0425","0.048","0.075","0.55","0.285"
"12-06-2025 12:00","1765022409","0.0425","0.0475","0.075","0.55","0.285"
"12-06-2025 13:00","1765026008","0.044","0.0475","0.0735","0.55","0.285"
"12-06-2025 14:00","1765029607","0.0445","0.0475","0.0735","0.55","0.285"
"12-06-2025 15:00","1765033208","0.044","0.0475","0.073","0.55","0.29"
"12-06-2025 16:00","1765036807","0.044","0.0475","0.072","0.55","0.285"
"12-06-2025 17:00","1765040409","0.044","0.0475","0.072","0.55","0.285"
