"Date (UTC)","Timestamp (UTC)","Luís Marques Mendes (PSD)","António José Seguro (IND)","Henrique Gouveia e Melo (IND)","João Cotrim Figueiredo (IL)","André Ventura (CH)","Rui Moreira (IND)","Paulo Portas (CDS)","Catarina Martins (BE)","Tim Vieira (IND)","Joana Amaral Dias (ADN)","André Pestana (IND)","Orlando Cruz (IND)","Aristides Teixeira (IND)","Manuela Magno (IND)","Pedro Tinoco de Faria (IND)","Vitorino Silva (IND)","Ângela Maryah (IND)","António Filipe (PCP)","Raul Perestrello (IND)","José Cardoso (PLS)","Pedro Passos Coelho (PSD)","Jorge Pinto"
"12-11-2025 15:00","1765465206","0.695","0.024","0.18","0.016","0.0735","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005"
"12-11-2025 16:00","1765468815","0.695","0.024","0.175","0.016","0.0735","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-11-2025 17:00","1765472406","0.695","0.0255","0.18","0.016","0.0725","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-11-2025 18:00","1765476005","0.695","0.0245","0.18","0.016","0.0755","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-11-2025 19:00","1765479618","0.7","0.024","0.165","0.016","0.075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-11-2025 20:00","1765483206","0.705","0.0255","0.165","0.0175","0.076","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-11-2025 21:00","1765486806","0.705","0.0255","0.165","0.017","0.0765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-11-2025 22:00","1765490406","0.71","0.0275","0.165","0.0175","0.0765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-11-2025 23:00","1765494008","0.71","0.028","0.16","0.018","0.0765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-12-2025 00:00","1765497606","0.71","0.0295","0.16","0.018","0.076","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.0005"
"12-12-2025 01:00","1765501206","0.705","0.028","0.165","0.0165","0.0765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.001"
"12-12-2025 02:00","1765504806","0.705","0.028","0.165","0.0195","0.0775","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.001","0.0005","0.0005","0.001"
"12-12-2025 03:00","1765508407","0.705","0.028","0.165","0.0205","0.076","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.001","0.001","0.0005","0.0005","0.001"
"12-12-2025 04:00","1765512006","0.71","0.0285","0.165","0.024","0.076","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"12-12-2025 05:00","1765515618","0.715","0.0285","0.165","0.022","0.0755","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"12-12-2025 06:00","1765519207","0.71","0.029","0.17","0.0215","0.078","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005"
"12-12-2025 07:00","1765522806","0.705","0.028","0.17","0.022","0.0765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015"
"12-12-2025 08:00","1765526405","0.705","0.028","0.17","0.022","0.077","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.001","0.0015"
"12-12-2025 09:00","1765530006","0.705","0.028","0.17","0.0215","0.077","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.001","0.0105"
"12-12-2025 10:00","1765533605","0.72","0.0255","0.155","0.02","0.0745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0055"
"12-12-2025 11:00","1765537206","0.72","0.0245","0.17","0.0325","0.0825","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.003"
"12-12-2025 12:00","1765540805","0.71","0.0195","0.165","0.029","0.0795","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.002"
"12-12-2025 13:00","1765544406","0.715","0.018","0.165","0.023","0.085","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.001","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 14:00","1765548006","0.71","0.019","0.17","0.0225","0.0865","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 15:00","1765551606","0.71","0.0185","0.175","0.021","0.0865","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 16:00","1765555206","0.715","0.0155","0.165","0.0265","0.084","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 17:00","1765558807","0.715","0.0185","0.165","0.022","0.0795","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 18:00","1765562407","0.715","0.0205","0.165","0.022","0.0825","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 19:00","1765566007","0.715","0.0195","0.165","0.021","0.084","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 20:00","1765569607","0.715","0.02","0.155","0.021","0.0835","0.0005","0.0005","0.001","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 21:00","1765573206","0.715","0.02","0.155","0.021","0.0815","0.0005","0.0005","0.001","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 22:00","1765576807","0.715","0.02","0.155","0.021","0.0785","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-12-2025 23:00","1765580406","0.715","0.02","0.155","0.021","0.0775","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 00:00","1765584007","0.725","0.019","0.155","0.0185","0.0765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 01:00","1765587606","0.725","0.019","0.155","0.019","0.078","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 02:00","1765591207","0.72","0.019","0.155","0.02","0.0785","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 03:00","1765594807","0.715","0.017","0.155","0.0205","0.079","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 04:00","1765598407","0.715","0.017","0.17","0.0205","0.079","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 05:00","1765602006","0.715","0.017","0.175","0.0205","0.078","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 06:00","1765605606","0.715","0.0165","0.175","0.0205","0.0785","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 07:00","1765609206","0.715","0.0165","0.175","0.0205","0.0785","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 08:00","1765612806","0.715","0.017","0.17","0.0205","0.0795","0.001","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 09:00","1765616406","0.705","0.0185","0.165","0.0225","0.0795","0.001","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 10:00","1765620006","0.7","0.0185","0.175","0.0225","0.081","0.001","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 11:00","1765623606","0.7","0.0185","0.17","0.0225","0.0815","0.001","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 12:00","1765627206","0.7","0.0185","0.165","0.0225","0.0845","0.001","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 13:00","1765630806","0.705","0.0185","0.165","0.0235","0.083","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 14:00","1765634407","0.715","0.0195","0.155","0.0235","0.078","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 15:00","1765638007","0.7","0.0225","0.16","0.0255","0.076","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 16:00","1765641606","0.705","0.0235","0.16","0.0255","0.0755","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 17:00","1765645207","0.7","0.023","0.16","0.0255","0.0745","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 18:00","1765648806","0.695","0.023","0.16","0.0255","0.074","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 19:00","1765652406","0.695","0.023","0.165","0.0255","0.074","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 20:00","1765656007","0.675","0.023","0.165","0.0255","0.0745","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 21:00","1765659607","0.675","0.023","0.17","0.0255","0.0745","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 22:00","1765663206","0.675","0.024","0.17","0.03","0.0745","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-13-2025 23:00","1765666807","0.675","0.024","0.17","0.031","0.0745","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-14-2025 00:00","1765670406","0.675","0.024","0.17","0.0295","0.0745","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-14-2025 01:00","1765674007","0.68","0.024","0.165","0.029","0.074","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015","0.0005","0.0015"
"12-14-2025 02:00","1765677606","0.68","0.024","0.16","0.0295","0.074","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 03:00","1765681207","0.675","0.024","0.16","0.0295","0.076","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 04:00","1765684806","0.68","0.024","0.16","0.0295","0.0755","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 05:00","1765688406","0.68","0.024","0.165","0.0295","0.0755","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 06:00","1765692006","0.68","0.024","0.165","0.0295","0.0755","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 07:00","1765695606","0.685","0.024","0.165","0.03","0.0755","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.001","0.0015"
"12-14-2025 08:00","1765699206","0.685","0.0245","0.165","0.03","0.0755","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 09:00","1765702806","0.685","0.0255","0.165","0.03","0.075","0.001","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.001","0.0015"
"12-14-2025 10:00","1765706407","0.685","0.0255","0.165","0.03","0.075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 11:00","1765710006","0.685","0.0255","0.165","0.03","0.075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 12:00","1765713606","0.675","0.0255","0.175","0.0295","0.075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 13:00","1765717206","0.675","0.0255","0.175","0.0295","0.0745","0.0005","0.0005","0.0005","0.0005","0.001","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 14:00","1765720806","0.68","0.0285","0.175","0.0295","0.075","0.001","0.001","0.0005","0.0005","0.001","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 15:00","1765724406","0.685","0.0305","0.175","0.0295","0.075","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 16:00","1765728006","0.675","0.032","0.175","0.035","0.075","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 17:00","1765731606","0.68","0.032","0.175","0.0355","0.075","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 18:00","1765735206","0.68","0.0315","0.175","0.0335","0.075","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 19:00","1765738806","0.68","0.031","0.175","0.03","0.075","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 20:00","1765742406","0.68","0.031","0.175","0.0335","0.075","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 21:00","1765746007","0.68","0.031","0.175","0.035","0.075","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 22:00","1765749605","0.675","0.0305","0.175","0.0355","0.0855","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-14-2025 23:00","1765753206","0.675","0.0315","0.175","0.034","0.0855","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-15-2025 00:00","1765756806","0.675","0.032","0.175","0.034","0.0855","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-15-2025 01:00","1765760405","0.675","0.032","0.175","0.034","0.086","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-15-2025 02:00","1765764005","0.675","0.032","0.175","0.034","0.083","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-15-2025 03:00","1765767606","0.675","0.032","0.175","0.035","0.08","0.001","0.001","0.0005","0.0005","0.0015","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-15-2025 04:00","1765771207","0.67","0.032","0.185","0.034","0.08","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-15-2025 05:00","1765774806","0.665","0.032","0.19","0.0295","0.0785","0.001","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-15-2025 06:00","1765778405","0.67","0.032","0.185","0.0305","0.0795","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-15-2025 07:00","1765782005","0.67","0.032","0.19","0.0275","0.0785","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-15-2025 08:00","1765785605","0.67","0.0305","0.19","0.0265","0.0785","0.0005","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.001","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-15-2025 09:00","1765789207","0.67","0.0295","0.19","0.026","0.0785","0.0005","0.001","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015"
"12-15-2025 10:00","1765792805","0.67","0.03","0.19","0.027","0.0775","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-15-2025 11:00","1765796408","0.67","0.029","0.185","0.027","0.0775","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-15-2025 12:00","1765800005","0.67","0.0295","0.185","0.027","0.076","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.0015"
"12-15-2025 13:00","1765803617","0.67","0.029","0.195","0.0265","0.0755","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.002"
"12-15-2025 14:00","1765807205","0.665","0.0285","0.205","0.026","0.074","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.002"
"12-15-2025 15:00","1765810807","0.635","0.026","0.215","0.026","0.0665","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","0.0005","0.002"
"12-15-2025 16:00","1765814406","0.635","0.0255","0.215","0.026","0.0735","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0055"
"12-15-2025 17:00","1765818007","0.635","0.0255","0.215","0.027","0.079","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.006"
"12-15-2025 18:00","1765821620","0.635","0.026","0.215","0.027","0.08","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0065"
"12-15-2025 19:00","1765825205","0.625","0.026","0.215","0.027","0.08","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.005"
"12-15-2025 20:00","1765828805","0.635","0.026","0.21","0.027","0.083","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0035"
"12-15-2025 21:00","1765832406","0.63","0.023","0.245","0.0245","0.075","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.0025"
"12-15-2025 22:00","1765836021","0.63","0.0235","0.245","0.024","0.0745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.002"
"12-15-2025 23:00","1765839605","0.63","0.03","0.24","0.0235","0.0735","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.002"
"12-16-2025 00:00","1765843205","0.635","0.0305","0.225","0.0235","0.071","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0015","0.002"
"12-16-2025 01:00","1765846805","0.635","0.0315","0.22","0.0305","0.0725","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0025","0.003"
"12-16-2025 02:00","1765850405","0.635","0.0335","0.22","0.032","0.074","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.002","0.002"
"12-16-2025 03:00","1765854006","0.635","0.0355","0.225","0.032","0.0755","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0025","0.003"
"12-16-2025 04:00","1765857606","0.635","0.037","0.215","0.031","0.0765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015","0.0005","0.0015","0.0015","0.0015","0.0005","0.0005","0.0005","0.0015","0.0025","0.0025"
